relay,bandwidth
BB0C636DE89CAC6C995CB380AAC8C4AAAB731BA8,4800
BB12ECF3DCF12B187CFD735DAC68F98A3E13DEE2,8650
BB1B414127F0B28C8024380E59E7454AADBA207A,38000
BB45C5320CD0DAB2E60A2FBBF5B62B0578988786,11500
BB5630967607D8A8B6CA854AF954FE8372D1662A,4840
BB637A4ADB6318DF194AB941C344AD4C4B9FC53A,8100
BB6961AE8635765C705943987C50BD7A39FC5BE9,1340
BB7859D16901F2A6513AE551EB1F128090042DFA,47600
BB7B02C3ED7D575A9EEA44A10A65B4AA289C104A,987
BB80BCF781A0EBDE51B0B569BE4E0B8047220C2A,3400
BB8BF1AA3EF1AABDC100B19AC06229A181277873,521
BB9C5D15BC3B77C8AF5CBC733F7E54553A1B7BD5,420
BBA23BFE816BCB5DC4C2EEB15246204667BA0DAE,15400
BBAD321D682C6ADA699CD083269CFB5FB71CDEE0,4420
BBB3F31215D0156D70D27B165BF8FFC4BCD9E0E4,14000
BBBBBAD453263D786EC34AB68A06214288910345,3600
BBC83BDAF230A0361C8EB89A3600FA54C2954026,2060
BBCD6E22E1C6D57343764BEDC3C0AF2D0E4828F9,17300
BBD0A5EF936B273503DFF0380EABA051B27C4B86,178
BBD1B1A22695396C75DFF338A8FF7A12804A607A,3710
BBD8F4DF8FF5C69A6A989DB8C1EE2CA7ADFE0755,39400
BBDA2B0E562FEA859AD96011258DB0F272DF34F7,33800
BBDE12C320FD1C3FFBEC15202F46D5620FC1444E,1600
BBE2858B38C2E21310B182A84D951C27B366F00F,98000
BBE826935D83D403A557EC5ED50E3FC1B524A989,115
BBE9C2EACDE9BB683642070F24F03D4F8DA51D73,278
BBF8763C551F87A1CCCB6652BBC0AC336BFAEA2F,580
BC04B9297BB7612B0216240C090E0D6F5BE66B67,645
BC0AAAB8C872FE46C9A224EFDE1E0B3A5C42AAF2,28000
BC0DEA16B96BB106D452DA5E8001CB519D35A278,231
BC0E934CA0B58B355AAC25765EFB0FB2CA30C9C7,2210
BC104319738B6803F6BD2954A0CE730D928DA16B,17500
BC123DB7F61E9DB31F23B37BF62A16DAA1010FC9,17000
BC170D6C79EB09EF17193466097D1C7788031A3D,204
BC1E9F67F1B99F4A52287096DDA8A324F3F4BFAB,547
BC206665803DB7C730C25A1316889A4D7E7BFF03,4900
BC3436F7B1BA4CA4AB1D3D8B6F3ACBD64B794CBB,182
BC38744FD82618B37EE6A5A61BBCCE8788D55E3D,20500
BC5F00B573D277C4BFA8F0FBAA47E074D0994C1C,721
BC64503664C90B4A9DA913736C361DEAD313B130,18100
BC6E80744314F16054A64EE0F2302F082C929958,70
BC71DD92D538730EAC3EBC8F2792C8CBF6626AF9,39
BC7ACFAC04854C77167C7D66B7E471314ED8C410,11000
BC8069BE9B0843C1710818A15055D903656CECE5,14
BC81D7883C77A6C7AECBCC25FF2AAE20C0A56B01,12000
BC8F720329F6757A73410142F40657E80AB9CDD1,12000
BC90F64C4A05AE519F12D3D019130D52413CA792,69
BCA35F70CB0E7A583FC6ECB83F755B083E9E2DFB,340
BCB3B49EEF04E7B0F4FBF6CFC4D8C66050744E53,2
BCB62B3A62BED044233AC61624FDEF9B0E862984,2110
BCD650526299173AAB5A98C83FF5985C36BE055D,799
BCDE75725B927738B6FD34EA2D78F4FA77B99848,19800
BCE0FDE68117375BF37408E761CB9BDE2613800B,420
BCE2851120595E76E31645633F5FF4771D2097BD,12000
BCE7CD110A0CF79C327C1191E1202FDBFEB14788,165
BCE86415B2EC28E449D360F632647E95D08F83C9,890
BCEDF6C193AA687AE471B8A22EBF6BC57C2D285E,29600
BCEF908195805E03E92CCFE669C48738E556B9C5,1060
BCF55F865EE6EF17E25EFEAF851BC429F190B85D,35000
BCFE548EA3FF8A0B3610779C238350124A8ED6DE,21
BD020D8EDB355C537199420AAF2649FA04536C9A,15000
BD140758135A15605996CCEE3BBFA4127F97B233,17200
BD1511AAD7FB7686636DEBE43D4024E5E56C6C98,1650
BD25FFB07F33DB09E4FAC44ADD9E4D953693D562,10
BD2A34ADE4E603A272FAAD23AEF389801BB223BB,25000
BD33EF180B1118B00BDF073E2771210E3BDDD8CD,41000
BD3FBEC1D67C48A2583DB378B92A59C5E9AB4DA2,12000
BD4172533C3F7271ABCCD9F057E06FD91547C42B,1
BD45CFB776C757D071E4B35953419AE1DC48003C,8
BD4C647508162F59CB44E4DFC1C2B2B8A9387CCA,35000
BD552C165E2ED2887D3F1CCE9CFF155DDA2D86E6,8100
BD5609383472735292627DB86D92A29F3CFEE52A,327
BD56A1C36196EE968B2A3463CCD64019B4E526D8,6590
BD6A829255CB08E66FBE7D3748363586E46B3810,20
BD6FFF1AD5A88A8D43870D43EC4450081B4B2BBA,16400
BD8332341CE2B75C30FAE15F22CFC03D7AC2E81F,842
BD839A8E18E97E084430D9342B94B5676F81A373,1380
BD86B4264E52DE132E56224FD9DA21F4C2F2A21F,8600
BD872D0B9B47AF00FEB44DCA212862BF85AD6666,520
BD93BEE8C51C129235360A79D76CE6256FF99453,826
BD9FDF74A51FD7AFF2EC60110A67F0290076D5AB,2800
BDBE5D7A54DF3151E25F44B01817D3DEE12218D9,10400
BDBFF5EA7086BBE3C5D3DC4B92EDADE3FFF50937,160
BDC1174C794B556C47B7CCE61FFE65FB16727B6C,845
BDC526DA280FA0044B84C5EB2DC0A67C9BE12BA1,185
BDD94BBC7D41447144816E2DD3150C3BF9D6D941,7960
BE0AC3B6692085308CA766F9E03736D1CAAED6F3,36400
BE0F7333AC3F6D2AB76F3B930DD511337B573741,19600
BE1C106A570EC72440159EAD6192D761A2E83A8C,10
BE394E28DCE7CAE18FA9F18321771E2102F9F5D1,6380
BE3B9024A0EBBE72FF212979FB695FC6117E1EF5,2200
BE437DCDE8DDEDB9EEF65ACEF48AC3A27630BFB4,12
BE4F32EFAD591932963A0BA870F913A3CBFEDD3E,2
BE5D14F0077E7CA33C9C8D357A8C9E5F18FB2F90,1700
BE8737597F2E6B4F805893202C935125829A902E,33900
BE8E897364B32746A68B3BE85555442549FF0000,12600
BE9B12FAAB7429842D643E2308390ECD8961E0A1,47100
BEBA52AC89045D6EAD68E977DF3F98BCF8330AAF,36000
BEC85424BD423975E11ED05BF4FEAB3A7526510F,170
BED8CF8F6E7F05DD51B4753E81BC33189011EF4E,165
BEE59851195B09DFC88D8F1F31F9FABC7171FAAD,810
BEEE1C835E2954E74A407CDFFA124F00C2F2505B,31100
BF080E518F3289C8C77469EFE3A88959306E9B8F,44400
BF0FB582E37F738CD33C3651125F2772705BB8E8,96000
BF1B662D1DA4E55F700C130AC58574B47FB7EB8E,34000
BF29077D90DD65D8B15B2DFC876D25C76E5057FB,7600
BF2CD90CECCB5C77B093B64C4B0D19EBFB462858,16000
BF2EA78E4F02CC521E6785A8EC41694042C887CC,1400
BF3EAF5CBA54E358174D51151830FED022C0C337,6600
BF3F9439DD5781BB112181BF804EA6BE7ED67501,7810
BF44F3E8E57C0C2B5BFC56C47BE57E08CBDCF465,34800
BF50E09EED25B82861CF95E1AAA42DCFEF53E5D1,78000
BF54EE3193751481579BA7CC7D8E1DF0A01AFB30,17100
BF5659C316C5BA0C047D877A8265B8A3764A280F,4800
BF5C0C5D3A1C6654FEBA5FF66B00734DF073DB50,11300
BF6F8415A57259BFB7C878C4956C689FB7ECB24A,1800
BF7168623AD4FF542A9E940C4CCF575D9BE16323,1200
BF7A29C67B0502CF3082B1332BBFBCABAAC550D5,2600
BF7BFCB3096FC81FBD0B7ADA66164431EC7FD117,29500
BF830C68CB77091FE3705D1648704D0AE39152A0,19000
BF8A9BCA68F14B49939063B7BD3D32E23533C125,6800
BF9CF5C088789D0BA172216304CCE2A77D810549,10
BFA9967C8FF2966BB0DFAA41F4821A5D61CD2560,18900
BFB1426EE55B1D370C354B9FA5226316193FEE90,410
BFB14B9ADF1F19E59258CAE7FCDBAAC9937B7B10,12800
BFB39994DEE74D23B1E69ECE702B716CE13B41CA,40
BFBD44860F20C3340A462DA71253026A9B5AFD38,151
BFBD954BE6225FFF1464E66AE647AAD6042936DD,17700
BFC2EEBFE31AA782949AA7D410046BF28EAF89C8,4000
BFC4734342209C8D172AACC283750116F74359C6,16200
BFC6E7F298D581344DFCE95BB7EE9EDE1FC0745B,18000
BFCDE7C44DC8F222216AACFF46D3E28D722D32D3,3060
BFD0DDBC929D752B7C5823325DAE1E03CAC71AE7,261
BFEC9FDCD15CDC54FBEFB4BC18B6A57CD186B3CE,12300
C000D47186ADC5C2B9D90A2FFAC7551C5A5F8D0A,3780
C00A6B7541A9491629CEEADF121DCA6BEBD1FC45,1310
C00C28C2B1A7D8038517626CECA9BCB23B0A31D2,42000
C00F992C589549F4BEA95116D97B804422F427F9,8430
C013F6A7A2297FA4CD00D05EF4A1C5222B844B25,48000
C0192FF43E777250084175F4E59AC1BA2290CE38,24600
C025D850B370867DD707044496549E1218D45ABC,2200
C0292B634C4733C793E71E9C60F744D46C74C530,20
C02B3C3FC35B1A7385B12DCD8B49AB6B7BB8C91F,342
C03209F54BC299927CA7581147434F439F37CACB,15700
C0339683AA8BCD11B2498D197FC7EB9D077589FE,80
C0360EB664017B831FF73FE2A41A154CE264FAC4,125
C0417071C3754885296F4A5935AC1BC1CABDBC31,1190
C056D9887C999E8D9DB43CF300E1F73A7E0D1D74,2300
C057D1B7BF52D00108D09465B0693C6BBC379302,11000
C06998F38434A13F2F7D20255C8DF0873DE18B1C,5520
C0804913BB431D64E0621E5BCE5DA97D624CACD1,3490
C080D1200C1D9D3E538EF777A4DC05C7DA77BFC4,1230
C0833D395E81F19EC5F3BBC60D89470BE2F15199,6200
C084B4ECCCC6F87AFCD5462F1F5416246DB7B73F,37
C08DE49658E5B3CFC6F2A952B453C4B608C9A16A,44300
C09C69B3F98C3B6E84FCB4B1680331C9E82855F1,2100
C0A0FEB6473F3F31822BB8F008049718CA017627,388
C0AEABA1B55519FE5384AA44D0312BE98216DA71,88200
C0BAB92DD18FF83E315CC114238F71CF6E782D66,1410
C0BFC0A0341BD0293F093DEC6966B99038A31B79,4000
C0C300BC2E84A503D4F51A6AD63B3F6BF3E112C2,24000
C0C3CBD893296CBA045B61104F765699158FB39E,3400
C0C4F339046EB824999F711D178472FDF53BE7F5,1480
C0C632085A0CF03B535D7D1129E2FCDE2B625476,8040
C0CBBD17F848C8F9A49104A96DB498013B30F14F,18600
C0D99F5910DBBA6E69349B5121527BE244AF177A,9990
C0DAAAE5EE461BBE13945FE4B52F32ABDC6BC376,12700
C0E4463B53F33D3F26D1127C886EE8FE5E35FC3B,11
C0E6A667064385B9CB5A685CEB06B85EDDA6AA00,11200
C0E7334A181184ABD07698D04ADC19E15E3EE184,48000
C0E9F33F5C100B999B2F590959B20B97108FFDA4,0
C0E9FEBF4704C1DBEF36C897205C60D85AC2A8F8,767
C0EB5937E3B8AA2EB7187E917FBE6DA612A36CF5,17
C0EDB08D7540D1DD3CA69809ED17D979F51B66E3,2640
C11582F001C4AE2D0AD8DB16F945ACD072E8582D,10000
C11AD42A04ECAAA39882A6314224AF5E3847AA31,35
C11E5D3BD09246790824B5EFBF285314460F23FC,974
C12B69DD87847DE8765B1C4335EFB4066FBFD880,11000
C130DD914A8D0E484E68DCC681B434A0BA044D9D,5800
C13334C9C8D0383C7BF0A3BC0BFA3DB5E5139B88,215
C13DF46B5D61064EE66C21956F60F97373B20180,220
C140016D49CCB673A6E4FE193293B1A0AE446B23,223
C1482971FE5B8F82A342BEA9CDA61F644474F0A3,44
C14CE6C2145688B640EB6457F39C1C6E1DC684D4,677
C1841E4BA7C4A1B6BA012E4320570ABEF66D60B0,72
C188CD64929CD87C6A96FE9D058A9AB4AED21ACC,764
C1939D36649DE98A202429631D8EFC70128D5F5F,18100
C19B33758B3A5144894233EC4C95D7985B9FD101,32000
C1B513BB5E15A1887B6ADCA8C010630732FC389A,900
C1B79C4CD9B713BBB6B0522155B46A7BFE3BFAAE,30000
C1B8C6887867CED2564454058F9082311FAF1AC7,22000
C1BB67D3FBED68D4BAD400D1A49C5B79ECE3965E,7900
C1C239582DDDA2DFCE674D365861FB2C1A96D8B9,13900
C1CA4E603F152E8C86E864F4FBF1162A3BFDF587,70
C1D5B04F19B45EA0F4FA65B57DFCA265D00FD80B,10400
C1EC2B8025076173543D2B6E4FD74871C1C5C999,7500
C1FFF27A38DF8DC8B310D078C13E23F080AF2957,20
C232D8EE677E6BDF5CFFDDCAC4E2B1682DCE7AE5,7400
C239952D0C8E4EABC3E6B0A8E0B623689174E3C6,13300
C2481FAAA5508F6C2A64873972281220E9778476,76700
C24F22D429D16767E8923DF877BA68810A983937,146
C253FDF3BD9CADFB6879CC8E395E4C332FF91D37,1500
C265517257154ABD003861F2B914E350B011AAE2,27700
C282248597D1C8522A2A7525E61C8B77BBC37614,38000
C291114640EA333A6AC5801B5E0EC95C012DFE6B,6030
C2A3F4315DEC7F4E31D18818E1002B0C6A2E5535,240
C2A553E4811209F0C085BD2B4C4AE05E05EED184,32000
C2A58E55765E41061FDC6E10721D8328B2FDD52B,1640
C2B1BF766B95CF7B8B381357F6C376461B58DEB8,3700
C2B45199FC6F98E21BFAFE0833348F288FA337E3,25000
C2B86787EAE331D0470682E6B0EED390E90637BF,632
C2C1CF6FC9E9159E66804E05911E2D5A507F63D6,102
C2C2B839F4CFFA5F7B7A40CB0BE84F7D948CB510,16400
C2E8155BBD06407AB17A768676B8D3A14A3713D3,257
C2EE40EE8451F27C2357E8B1EA1E8E6F642273EB,320
C2FB346ECEA48FC980AD442BADB7CD10E14E53A6,3500
C312C485A7E5595D917E1925BA15D550FB71A6F3,17000
C31413C323DB2BD55B4371A5D46880D9EBD2FA80,10200
C3263F4B4E92127B7CD15E8F9746B4382233424A,9150
C33250D3D13DEABB03FEDCEEEF51CF0977F2D048,40
C333C56EAAD404ACDDE2FB3A675C5F5DA46A81E2,12000
C3503770F465DA6F549F6065AFF7B8CFBF62C222,195
C35C9FA3FC501BDC22A83FC05102733951E386D0,24100
C3636ECA4B40900056590AA7DBFC6ED09379852F,8300
C366391E67A29CE959A15193D0CF2F9ED94F3578,308
C369FA76D9F8C9535656CCD535187AFB975B00C5,13900
C3712779842809C690BF881BCAD4A421813B1B27,10000
C3799054BC7F0D201FB7C0F9DE31BF1F3D868A37,22900
C37F87C0125E26E6ACF54366FA2198209E856ABE,6880
C38460B0B5AE443940827FF308602E5F4A12B5C4,8500
C3A0E42FD5563B94BEEE0C16E48A113281EB2CC5,2770
C3A2E25D9E1AE4F129AB246E4652EFCABD99F456,1100
C3ACB0492A644E27A549BC3CDF3B7A129186E3BF,59900
C3B2FC1730B8BAB82FD16D9388C67EE7F2AF1451,730
C3C729020266071984FD87BF7BE02EDB3A069E2B,58
C3DFB7BD40B072EB6D46578F1BE021FDD9D60713,150000
C3E0E9EA1FF3FCFC27E856BFE61533020DD7F090,43800
C3EFDAE459692CC22D7181FEF0F0A579156F43C1,58
C40CE018CFEB706547271844BEE4710B5D3A7A0C,11100
C414F28FD2BEC1553024299B31D4E726BEB8E788,11100
C422F88699C18A4F299D834391B15F07DBE60625,8360
C4300D3C03BB41F5F62BAE8FC62C78AC0E98D1BC,19
C442318188873D941B19C2626EC6E651912B46DB,9620
C44CC64BED927031A5B3B0A7CDF6A9E28F058B3F,1300
C46E672994B5319273714C2BAE07411CB4EF5A1F,2600
C46FAA19E7ADF98F39B9EF3753C77C41C9183B4C,29600
C472B1BF6CA784F1A8B3A56A07E951926113CCDD,2200
C47A245E3B12C82CB4ABBF283E66D478CCF8E240,703
C47D8BBFB76876CB514FADB24278E808B877D493,4620
C47E8F025645C621BE8BF8B5F6C8564A41259F7B,27200
C48277815A97CBEE09468D8B3D502548A39FEDDE,28000
C49E3E34591172A5340A1D37E5B4E3D0B91E0F15,2300
C4B0DB690E33633F6A05CF6858D183F7F6F93FA9,260
C4CBE540783481767CE371791FCD6D91B3F9A1E7,13000
C4D43EC18179F7B2E8187D7E284D6D547217B39E,7900
C4E25FF8BD7E229B7211BB1E70BA919084C3198B,13300
C4EF6DFB8A3C442B1A6F9A3CBE63D970E771BFB2,3000
C4FD2403CC929297B559A49E582516944F75C6A9,128
C50CF85CBE0A327E32EE7A001161C47BBB38CE76,1530
C51701910DEA998F4F51287A71B7E94449A3E9BC,576
C542D452D42DBD01A071D2DA1CE6EE15AF40F5C2,195
C543B0F9F5DAAE0A403C3B9B77E7E240EBC3C5FF,3940
C545ED3BE029B226D74B3F798235951D2FEEE3E1,34800
C54E81EB047D7EC1E05B0AC6E723BE1BF5CAF520,5
C55569690DE100147EADC1CA2518DFCD25184C6C,20
C55AC4238C66CE8D00838572D563A284DBEF0228,7850
C577C56EAD654C829D1FF2F86133F89A1A59AA89,7500
C596D85AB2641BEC96106AE62E5F72C751B7BE22,40
C59E079437340E3AD14E6785C0A91A5B6F328566,4400
C5A53BCC174EF8FD0DCB223E4AA929FA557DEDB2,5440
C5A6FEE5BC3BE19F5B9EB086CA95DAD393D8A4F6,174
C5AEC8D2070769DF02F3F24FBD61C382D2713340,2340
C5AF11B595BE211E42D1A121ABEC89515D3B0CBC,648
C5B412AA0DE178417AEACC5DB3D800508EDC5563,3640
C5B622E52654B570ADFD656AC61B74CC84BBEE95,34000
C5B8FBC0237F4A04F2055128F257DFF6E9C145B7,18700
C5BF27560E4B007365FBA96D32F9E74614218C8E,26800
C5D55D11F26C52A6BFEE8DD23C250548AA67E9AC,3100
C5D5E635D115C921C060929FDBEA08F214289198,1300
C5F0591A16BD68EB88170D921B0E331F180E624B,4010
C5F214F7F9CCBF09324C9AA032760150243A196C,33700
C5F3AAC136811F652A2E3FADAE54EC389533A416,8600
C612377E4251CDE9D38D7A2BE241A18E3A716C9B,13400
C615BDDC726E97DC38A72D24B828E6C1DD48E314,820
C61D44978FC359C146E1A79D6C8A6D49B2C7E111,142
C63110BDD8736D2C2A733FF962F58D58FDE63A2D,37000
C63F4EC7437193BD6070D5CBD0EABBB610DD02AA,3890
C643C72A103C7BF93B1DF9F4F8286512B9C4438C,13000
C64D70E78EBCE7F94E20DDE023EBABF1FCBF6C97,485
C64EB4553AA308D8FBC314D73B44178E4CB11C35,100000
C65103F87BACA746E8816B9C6D7AA460DEC0516A,5400
C656B41AEFB40A141967EBF49D6E69603C9B4A11,31000
C65DE4A7380BACAC9478561959DC59DD1FF5E1B9,300
C6604D457AC319E53DC314B81F0EF9D16CB937A0,1920
C6657476BC884C8AE691E12EA4D200FDFFC960DA,2820
C673AFE5CF9CC49E5F864F0F80D5FE2814A52233,18000
C6869088C2A44CBB2830A9A02F037E1B9F81DB84,21700
C688B3EF9AB0354EB2794174519BB9ED9E6467E7,36700
C69D24F9353E16D85E82B4A9E4571DFAF6DCF531,2100
C6B32B0DFA81344973265E08D3C352B5C16AAEAA,7640
C6B656BA6BC16E31115A1B2D56396A53165F3408,377
C6CBD55867144CF7E79563D3D59E89BED7925927,2840
C6E184C0983C68B7E8BFC6215E7289E09E97AA0E,22000
C6E3910CBADCA6D2D7E932AB31A038EDD6A6FB79,8190
C6ED7D37AA3CCAA586B22E0A30B395A5E582440A,38600
C6EF115D997317A32C784AC0F9944AE0581CA37E,183
C7106F0C6A7CF0F592CBAFF7C79BD81153B1B5F5,22700
C72050BE992A59699AF596570256A084C7C2BE79,6430
C74469EC04787CC458FB1DCDF456C5092CF08B19,18400
C74B6024F2E076E7C9DBEC24E9E373FE55692C0D,10
C76113D5AB3FC731D678A408EB75BC06F4465F4E,3920
C761F93CEFEC7078BE1E1C2AB3CB3ABF6C8C2358,70
C78AFFEEE320EA0F860961763E613FD2FAC855F5,12700
C7902E39E423CFC49710FDFF1CE10BA34673D0A0,17000
C7946D9A192BBE44C1C8A926A8B135AC495D6636,4220
C79820F2B3485B259D408516462B700E99004872,1500
C7A016E1F85CF7DD73914AE40F55B7183D11B8FD,16000
C7B6A1B76B6476DB3DA8C960E262CC7425B5C5F8,6000
C7CCBB0BC192D6B4EB6689BCE94D3E27FD4F7C05,7
C7D066D6726F0FEA036399122F9FDE496878A93F,39
C7D37D6CE5A9B28D217EC2EA1BC500302D8F32BF,0
C7D48FA375F1DE6EA39FD95333A7475BBD83931D,9800
C7D67C945AE18A7F53299E30A284E0E3BC9E4309,12900
C7E332093AD8D8CBBED8AA6136BDDBC337A87BF4,29000
C7F47D16D262CFE1BFF707E8798B3CA014552423,9760
C7FF606D59C7F6BECA8A341D3CF11B423F382D5D,12900
C804BE8FB1C7C42D43C4A5E2039E77AA0FF3A8B4,570
C81B6B1A13CC474700D0F3FCAE9533E2BAFAC3DD,10000
C82A233A89DC3D94CF321E1622D9A538E126C216,2400
C83B6F75B8E6623AAB89EC66701CE02B5A4CA296,22800
C841357CFA0F2CE96692EF21D515D6BF0B017036,18400
C86C538EF0A24E010342F30DBCACC2A7EB7CA833,14300
C8705CB63A3D3060A649D9FA0514E7E60A1E1A2B,1890
C8722516A7D5F9F2BBE7AD2512A35B99CC6FB739,0
C881DDCFDA330323BDC070315C1F893A74DF91A0,410
C89F338C54C21EDA9041DC8F070A13850358ED0B,1630
C8A8423DDB3C7E62D0F2A7A88B09BA68710B6AF2,1100
C8ADC3A9310689F8E89B024C142E3ABEF2980E9C,868
C8AE26D4819504D0157AD4C5DE7D5A0A7E190D10,43800
C8B0C7701874F0B5AFCDAB0BAE231FE303C8228D,22
C8B23EA543FAD6F820E5841A8380DC28C83AEA0F,12600
C8B34FC319E3301859FDBBC239337081302F898E,1
C8B5B2186A2DED8F419EAA933EFB5FFE2D412CF4,3830
C8B62422B23E4D85DD68D840D1402266C67E0F9C,5260
C8B715F96168D414E580A98563C1F86372D3FE26,34000
C8BC3E42E952BD3406B4E9A7BA83B00BF9E033D9,41
C8BEF3DF07AF38B68DD0DA91B23B19EBD2C7667F,3220
C8C3B9A11830314C1538CF19ABC3AB2658ED6B3D,420
C8D207FE01D241F9AC86F2A2851CDC2E6998E51C,15500
C8DE26D2D119BE7F509E672EE1A3D5FB25DCBA97,5110
C8E58D41E826830A26FEEC4F25A675E1EC7ECBFB,11700
C8F402FDF89E5B51D862AD68D8C17DFA5A371BA0,21000
C8F6F6C1834454F1E927A4A05E8E54EB623D4B73,46800
C8FB78B704A62F01CDBC90004783D3C227874028,510
C904FAF617303A902C2C768608B6288481712300,18000
C90CA3B7FE01A146B8268D56977DC4A2C024B9EA,11800
C91102131E6B9CECFC56C4A29ADA4E638D7872F7,2500
C9278B602025FAE439BB554BC4E1184CFF1A2ABF,1030
C92ECAF73512E2CCB15827A192B7AF3E9DBC896E,41200
C92F69EE5756200F160CCFAFE9C3C984D3E6D561,38400
C93000A754F1927ACD3B60734BD8D417868BF043,9600
C9525872E3AA926402D8998085A409C7BBDFAE59,59
C955EF6082A900AB4B57AF36E39CBC81F2C65145,5900
C974B633300A6A0AC52979BB33DEFC33B88713F1,1490
C9AF5C9DC0F5251FD747C01B5C1819BCD81FDA81,7500
C9B16B5D37F531C8C6C0281E4EC4F056E84541D0,545
C9B34ABF2C30DA56BD006B7B42610098072BEF4C,680
C9B68C802CA20C3E4FA46D77153D6EDC80F13CF5,8000
C9BC841E180B35F229FD47664F84CF8A8ADB3F68,224
C9CA8E9500A007894824901F68641BAE04A57452,59
C9D02B1644BD47C136E379FDFAF4973D1A1CE07C,1630
C9D44C69BD40F7B7AE70B9F9806FBD558E64FAE4,2700
C9DF39AABF4E34309E04E1E56DB9FA6CF37AE140,8010
C9DF64AF926E2E584E345D13BCE4A97C231A36BE,15300
C9FAA93525ACE580BDB03ABC662ED2045262BD89,3780
C9FB3C6B0C0465D087F1A60D9BC1BBDEA3BEF172,437
CA03DCA468B619CBD30F577FE37ED85EDF316629,0
CA056CB076B57AC6F9AD02D78B10DB390612879E,3650
CA0E72B38D97D7CC687F88DAE136A60509CFB6DE,15800
CA0F5916F21477EAD36E53FD7A3D0EEA5FDA2FA6,5800
CA1772463A1C936253E456FDDEC9912CDF7188CE,14000
CA303A3246027AB67CE17832223811BFFE238A49,11700
CA3752378FA3D13FECA529CAD828DF867B809E42,5200
CA37CD46799449D83B6B98B8C22C649906307888,27700
CA42D95947FFE5FDBDA51139FAF809B4352EFFEC,5110
CA49150A60C9A8C127D6AA4C88F32726143450C8,7300
CA52E423ECBF7D07BB8E1139A39B4D8668CFE2A4,12500
CA53F344DB85248D69A97E900A0EC3C31AC04D25,228
CA72574ED70C918C09C912C758C2E0C6727FEA50,41000
CA76B7ED04AF21D1AF38B86C77D539A4C034CF1C,8600
CA94704217260E7483DA88719CACD7A94C564D5C,25600
CA95B3584C44DED8107AF5B3D8C25C562CC64DD4,74000
CA986CEE09090B539BC80A57C5BD89B77027B19F,2670
CA990A49E837FFF7B97C09E642892C37D90790D4,28500
CA99E68B7D90A7E981D60350037E7C9991C89ED2,343
CA9FB01118F487E73CB49C81AB8E6955CB4E0C84,3300
CAAC22D014FE6410289AC12F93F2B6D723C80B06,9610
CACD9D63B759B35555D8C965A3E01071E9DFB44C,45000
CAD1EBF9DCC3E431B96B4293CD41FC4CF1441EF0,13000
CAF57EB30FD17389954C9F2B43026734F80E39C0,4710
CB011751C9CF6D40C71C80D6491C63B325910F99,12100
CB040846C647F338EE1950C6CC03267102088C50,596
CB0E2920ECA4AF64B9ABD7E346EA2752FBB86362,169
CB19AC6FFAC13B4C1A143B423884EDEA4381ED2F,5850
CB1CE5D58F07BCACBD06FBA82ED2359D5E8CE911,10000
CB1EC403A7331FE26F218D178DF8908014CC4F65,38700
CB21756D213C09812ED2B03DC111CDE937387F9D,3000
CB28925DA61069A43584030D2610471F1FFD4100,5250
CB2DBDB2D9422D57AD85148EF9511AF4CE4D6052,15000
CB2EC8D80624CA6DD5092E1A794DEA488A81B50A,119
CB39C81BA1263B5AAB900BE0BDD31A01FB8D0169,68
CB3E65302A0C3DBCC23773C28E6B62A0DA0CADE0,1700
CB4EBE9C475A60A5F2CDA92C83CE093BD945D940,8600
CB5700E1FB46FC98251DD8F0852B63A3B78DB830,6690
CB65DE23A30BAD7826B1696D7B7C91FAAA01AD1E,5760
CB69C0BDC89661DD314C32E1A6B5615D056ECF72,318
CB6FC3A06FEA1AAB1D9B3A8AFB2614887E0A3F3B,1280
CB72A74E8197DF3B33EE6A0895E5BB871D10CF92,13900
CB7905DFEC71CA65A2AF2F3F468D0612F250FD7F,590
CB7964F8A6A03CB68302D013CC14C3CC57D158EA,14000
CB7C0D841FE376EF43F7845FF201B0290C0A239E,11000
CB7DB13172E15D4AD7F9404667021DF7DF6E9A4A,18000
CB81BCFD44FC142616BB5983648BD8AF01930789,223
CB83C3661BCD1A92983AD7891D490163D01A5342,793
CBA009C609CE5FD517051B4D88C0A59085681085,258
CBA653B8678CF7BEF7C2C1BCDCA0807CD449A8AB,2370
CBBA40F7D9F284F47A243EE2C081E96682741D22,43500
CBCA99293DCE86FC2DFE035378D31BAD62E40C18,4600
CBD00958A3B897774E333D75C24E6A75F5220DCC,42000
CBD05C5E1EC91AD648B2BE16EC909024F2F096B0,10000
CBD85D49F9C8BC2FCAB1255C7D196524FE926659,12600
CBDB4CD72EA808119D3723F7CDA44AEAD683FCDA,4600
CBDC56D354529D1CD96882750D0B2A3448AD041A,449
CBF0CCD9D80D7A2F82E4FB61C36FB6898A4EBA50,49800
CBF2DECF101219957010B9547CDA7CFEAD0EBBBC,3020
CC09DFB016081AD50686DAC96440BB2D6F343251,7980
CC0A89217E999A6478D0358116C926625F84EBE6,6600
CC100DC017A25E244C35C964BB518E4308415ACC,7740
CC14C97F1D23EE97766828FC8ED8582E21E11665,9300
CC2179A97D4EC55BFA56B27F2300C53162CEBB6E,15100
CC2A573E9049FEF0D3982627C28B87CD876CA628,501
CC3113E6D50D2CC7A1CAC94624DD2D6C0021F56F,14000
CC32A2079CEE3FFDE9F8E29CAB369AC20C2B5F0A,672
